segment_index,edge_id,global_i,global_j,src,dst,num_segments,num_unique_starts,num_unique_episodes,median_h,edge_bottleneck_score
557295,575,107438,107444,390,389,5780,1058,60,7.0,0.7425888616027709
302447,337,512,516,224,223,2188,512,43,7.0,0.6191565157353949
294994,328,53549,53552,223,204,1372,371,32,8.0,0.7820937747631929
354871,390,158757,158764,235,216,1131,337,39,8.0,0.7237432083932548
63219,48,134503,134510,11,31,945,206,27,7.0,0.7038170681089723
192656,199,19380,19390,178,198,3781,724,66,7.0,0.6242252993529385
223613,228,5692,5698,205,206,1773,320,37,7.0,1.067174264901552
385930,420,76809,76816,272,252,3139,673,55,7.0,1.1940024538182468
446672,475,61467,61474,312,313,6951,1469,79,7.0,1.0310349539355537
437837,469,198251,198261,306,326,1496,269,35,7.0,0.4805973720292605
470282,491,143368,143372,317,316,2220,413,48,7.0,0.5899983588744228
125252,129,91865,91869,55,54,1964,388,48,7.0,0.5797911426204267
420597,451,184709,184713,301,300,2318,558,28,7.0,0.752293892421816
151204,158,108597,108602,121,122,1754,316,37,7.0,0.6495529827524277
6516,4,31688,31697,4,3,4567,895,42,7.0,0.5708371775563242
540688,563,13149,13152,387,388,1752,357,43,7.0,0.4438264341470948
7130,4,60850,60859,4,3,4567,895,42,7.0,0.5708371775563242
203244,206,110642,110651,187,166,913,243,30,8.0,1.141922868998979
342290,377,55491,55500,232,252,1360,255,30,7.0,1.1940024538182468
535760,559,180912,180916,386,387,3786,725,48,7.0,0.4438264341470948
355519,392,34292,34297,235,236,2500,583,40,7.0,0.7237432083932548
500214,525,25225,25233,352,332,3450,777,75,7.0,1.119329782732733
313847,348,59605,59610,227,226,2383,516,41,7.0,0.4615167349457846
421585,453,134717,134727,301,321,1142,205,25,7.0,0.752293892421816
321191,354,167614,167623,229,230,3135,730,39,7.0,0.6928147497270761
510283,530,41785,41789,353,352,4031,742,47,7.0,0.6701754396575299
288396,316,102484,102494,218,238,3208,669,39,7.0,0.8816696613244259
14618,9,179366,179373,5,4,1460,262,31,7.0,0.5708371775563242
364004,400,19424,19434,238,218,2034,446,29,7.0,0.8816696613244259
282618,309,64745,64754,217,236,691,178,37,8.0,0.6119887066641122
81714,71,26028,26030,27,8,156,43,11,8.0,1.2483050882681392
538900,562,116967,116976,387,386,3556,691,39,7.0,0.4438264341470948
121689,126,56542,56550,54,53,2150,349,51,7.0,0.6145816993069612
418929,451,54418,54428,301,300,2318,558,28,7.0,0.752293892421816
258918,276,124414,124417,212,232,4549,902,60,7.0,1.0962254186468878
204849,207,119121,119125,187,167,2003,412,36,7.0,1.3357884073864643
211684,213,89467,89472,198,218,3262,622,68,7.0,0.8816696613244259
29838,20,125490,125496,7,6,5706,1096,56,7.0,0.5426091782944411
492555,516,155479,155488,341,340,2335,564,34,7.0,0.4920301440106474
13443,9,9534,9542,5,4,1460,262,31,7.0,0.5708371775563242
246881,261,32350,32358,209,229,2724,563,46,6.0,1.2040851850136032
481140,506,75078,75085,332,312,2453,501,54,7.0,1.119329782732733
34322,25,43838,43845,8,6,98,53,25,10.0,0.4942256235210543
309824,343,185911,185921,226,227,2314,483,33,6.0,0.4615167349457846
404986,439,60019,60028,292,312,3429,611,67,7.0,1.1119155647980608
277550,300,68030,68039,216,217,1104,215,22,7.0,0.5697363003069251
541252,563,80647,80650,387,388,1752,357,43,7.0,0.4438264341470948
56884,40,9704,9712,10,11,1969,337,37,7.0,0.6435638621308869
223396,227,157550,157557,205,204,438,89,12,6.0,0.7820937747631929
539061,562,125168,125175,387,386,3556,691,39,7.0,0.4438264341470948
108713,111,184857,184859,47,46,5678,1122,50,7.0,1.1664980998843535
464229,485,163978,163979,315,316,2150,453,27,7.0,0.6423751221008027
32116,21,103145,103153,7,8,2059,347,42,7.0,0.5426091782944411
353976,390,29153,29161,235,216,1131,337,39,8.0,0.7237432083932548
327294,359,144838,144842,230,229,3372,705,51,7.0,0.6928147497270761
423499,456,150598,150607,303,304,2330,472,36,7.0,0.5022402655473627
402568,436,113007,113013,292,272,1562,290,33,7.0,1.1119155647980608
366593,402,134917,134920,241,221,934,187,24,7.0,1.1119894608452026
73794,57,119729,119734,13,12,5022,865,46,7.0,0.4343780295618495
180762,188,82291,82299,166,146,1463,279,32,7.0,1.2918859947622392
165409,173,127617,127621,126,127,1965,491,35,7.0,1.181694780615308
340225,376,115765,115775,232,233,3684,906,62,6.0,1.1619791581108354
181347,188,157432,157437,166,146,1463,279,32,7.0,1.2918859947622392
277541,300,68029,68038,216,217,1104,215,22,7.0,0.5697363003069251
59039,43,190186,190196,11,9,135,75,34,10.0,0.8979178206761399
515081,534,86070,86077,361,341,1406,257,31,7.0,0.4920301440106474
154504,161,153203,153211,122,123,1860,333,36,7.0,0.4773171113225932
93941,97,127951,127956,33,13,766,176,20,7.0,0.586989255123132
431986,467,97293,97299,306,305,1673,333,42,7.0,0.4805973720292605
134213,139,149178,149186,86,106,1736,382,42,7.0,1.1216278354671452
405891,439,99688,99692,292,312,3429,611,67,7.0,1.1119155647980608
266335,283,23398,23401,213,233,781,194,39,6.0,1.1619791581108354
565642,579,164113,164119,392,393,4751,1009,35,7.0,0.42516877339884
420189,451,174784,174794,301,300,2318,558,28,7.0,0.752293892421816
533186,559,54081,54085,386,387,3786,725,48,7.0,0.4438264341470948
193757,199,58990,58995,178,198,3781,724,66,7.0,0.6242252993529385
31839,21,81887,81892,7,8,2059,347,42,7.0,0.5426091782944411
401414,433,157278,157288,281,301,1237,248,29,7.0,0.934839852702454
50043,39,23068,23075,10,9,7588,1341,80,7.0,0.8979178206761399
337594,375,131469,131479,232,231,1598,285,38,7.0,1.1411627055128797
533290,559,55441,55446,386,387,3786,725,48,7.0,0.4438264341470948
480456,504,112835,112841,326,347,248,79,16,8.0,0.4416835907527695
103905,110,192619,192627,47,27,435,80,11,7.0,1.2483050882681392
522893,547,140815,140823,372,392,1426,298,39,7.0,0.8635553308620566
544003,568,27848,27854,388,389,2407,439,67,7.0,0.7088659022355741
85070,82,2886,2895,31,10,625,158,29,8.0,0.7038170681089723
444444,474,118560,118570,312,293,611,198,24,8.0,1.0306249533555365
449248,475,131979,131987,312,313,6951,1469,79,7.0,1.0310349539355537
557530,575,110262,110266,390,389,5780,1058,60,7.0,0.7425888616027709
550274,572,88964,88973,389,390,7154,1413,89,7.0,0.7425888616027709
518406,541,124059,124068,367,388,477,130,27,8.0,0.4336919767195041
135715,142,199073,199077,87,67,502,101,13,7.0,0.9820359200257924
71799,57,24909,24917,13,12,5022,865,46,7.0,0.4343780295618495
482057,506,121425,121426,332,312,2453,501,54,7.0,1.119329782732733
59100,44,2888,2894,11,10,2237,406,56,7.0,0.6435638621308869
8491,4,112293,112303,4,3,4567,895,42,7.0,0.5708371775563242
303657,337,85729,85735,224,223,2188,512,43,7.0,0.6191565157353949
78362,65,45701,45708,26,27,537,122,17,6.0,1.2483050882681392
540871,563,27838,27845,387,388,1752,357,43,7.0,0.4438264341470948
457152,479,60054,60062,313,312,6124,1172,62,7.0,1.0310349539355537
269740,293,21771,21776,215,216,1452,353,47,7.0,0.6704601283040799
486793,512,20608,20612,340,341,2285,409,25,7.0,0.4920301440106474
264830,279,158429,158437,213,214,1101,196,24,7.0,0.4101470785549331
218531,220,179224,179234,204,203,1245,308,35,6.0,0.7820937747631929
559457,575,161937,161947,390,389,5780,1058,60,7.0,0.7425888616027709
142137,147,44847,44856,106,86,1727,337,43,7.0,1.1216278354671452
180079,186,194791,194800,158,178,2010,344,46,7.0,0.5668323279398094
161891,167,181782,181792,124,123,2933,579,43,7.0,0.6901232461389545
145427,150,121896,121903,106,126,1286,253,33,7.0,0.8607825119832312
277434,300,47552,47558,216,217,1104,215,22,7.0,0.5697363003069251
419398,451,67090,67093,301,300,2318,558,28,7.0,0.752293892421816
19404,15,35281,35291,6,7,6148,1131,59,7.0,0.5426091782944411
433358,468,7811,7820,306,307,3461,702,28,7.0,0.4805973720292605
93690,97,56572,56579,33,13,766,176,20,7.0,0.586989255123132
524223,549,136293,136303,378,358,1033,192,20,7.0,1.2567413729599697
448823,475,123258,123266,312,313,6951,1469,79,7.0,1.0310349539355537
13070,5,199842,199847,4,5,2574,462,51,7.0,0.5708371775563242
383427,417,129804,129808,261,260,1892,528,38,7.0,0.524234110076884
511252,530,74528,74534,353,352,4031,742,47,7.0,0.6701754396575299
78663,65,184826,184829,26,27,537,122,17,6.0,1.2483050882681392
171399,177,146000,146010,127,126,3197,604,48,7.0,1.181694780615308
466947,487,122654,122656,316,315,3884,690,66,7.0,0.6423751221008027
233537,241,196308,196316,206,227,1036,288,32,8.0,1.067174264901552
90921,91,171482,171486,32,31,1641,346,40,7.0,0.7038170681089723
222625,225,107712,107721,204,224,1532,316,32,6.0,0.7820937747631929
61198,44,196409,196419,11,10,2237,406,56,7.0,0.6435638621308869
281675,307,29177,29183,217,218,974,187,24,7.0,0.8816696613244259
195643,199,161068,161078,178,198,3781,724,66,7.0,0.6242252993529385
230722,240,19047,19056,206,226,2044,488,38,6.0,1.067174264901552
87725,88,139923,139933,32,11,782,228,45,8.0,0.5472985106568845
354089,390,58386,58396,235,216,1131,337,39,8.0,0.7237432083932548
486,2,16140,16142,3,4,5792,1015,65,7.0,0.5708371775563242
307014,341,48984,48991,226,207,935,305,32,8.0,1.3972225133438927
339684,376,85398,85399,232,233,3684,906,62,6.0,1.1619791581108354
339807,376,93805,93808,232,233,3684,906,62,6.0,1.1619791581108354
73603,57,117119,117128,13,12,5022,865,46,7.0,0.4343780295618495
77974,63,133337,133344,26,7,319,80,17,8.0,0.6157022221184753
84598,77,62700,62702,29,9,358,94,20,6.0,0.8979178206761399
297916,332,102098,102104,223,224,2604,557,36,7.0,0.6191565157353949
501329,525,96090,96096,352,332,3450,777,75,7.0,1.119329782732733
356696,392,117976,117983,235,236,2500,583,40,7.0,0.7237432083932548
572090,581,198749,198759,393,392,4930,869,44,7.0,0.42516877339884
182566,189,131035,131039,166,167,1340,319,38,6.0,1.3357884073864643
496161,519,177990,177999,346,347,2141,403,20,7.0,0.4416835907527695
21720,15,97829,97836,6,7,6148,1131,59,7.0,0.5426091782944411
287436,316,69485,69494,218,238,3208,669,39,7.0,0.8816696613244259
110054,112,45307,45317,47,67,1908,425,49,7.0,0.658386063454484
376298,411,146415,146423,252,273,454,144,29,8.0,1.1940024538182468
414312,448,67098,67106,300,301,3610,608,52,7.0,0.752293892421816
398960,431,98150,98158,281,261,1754,324,37,7.0,0.934839852702454
63072,48,91952,91960,11,31,945,206,27,7.0,0.7038170681089723
11992,5,127441,127448,4,5,2574,462,51,7.0,0.5708371775563242
163798,170,168465,168474,126,106,1634,316,34,7.0,0.8607825119832312
293365,324,126525,126526,222,223,666,129,16,7.0,0.9050989791035348
516819,538,1703,1706,367,347,381,69,7,7.0,0.4416835907527695
149577,157,48889,48899,107,127,1206,252,31,7.0,1.181694780615308
252041,267,54641,54646,210,229,1197,313,43,8.0,0.665031004775942
548798,572,27909,27918,389,390,7154,1413,89,7.0,0.7425888616027709
108418,111,162300,162303,47,46,5678,1122,50,7.0,1.1664980998843535
489176,515,14147,14156,341,321,1836,402,39,7.0,0.54501111574303
571624,581,178855,178862,393,392,4930,869,44,7.0,0.42516877339884
66623,52,48802,48808,12,13,4827,970,38,7.0,0.4343780295618495
245111,259,57027,57036,209,210,2324,461,60,7.0,1.2040851850136032
439869,471,70892,70895,307,306,3304,699,36,7.0,0.4805973720292605
366347,402,100800,100806,241,221,934,187,24,7.0,1.1119894608452026
135050,140,172197,172207,86,107,806,260,38,8.0,1.1216278354671452
160304,167,57131,57132,124,123,2933,579,43,7.0,0.6901232461389545
289771,318,53529,53538,221,222,957,203,24,7.0,0.9050989791035348
525954,553,3095,3105,383,381,48,32,17,10.0,0.4182303580580847
136512,143,44377,44385,87,86,3397,685,43,7.0,1.1216278354671452
278900,302,121777,121780,216,235,1104,261,45,8.0,0.7237432083932548
460498,479,171242,171251,313,312,6124,1172,62,7.0,1.0310349539355537
417635,450,146610,146615,301,281,2247,527,56,7.0,0.934839852702454
455395,478,195404,195406,313,293,1835,386,52,6.0,1.0310349539355537
569542,581,102664,102674,393,392,4930,869,44,7.0,0.42516877339884
464997,487,35665,35673,316,315,3884,690,66,7.0,0.6423751221008027
325368,359,32299,32303,230,229,3372,705,51,7.0,0.6928147497270761
311400,346,39365,39374,227,207,1789,455,46,6.0,1.3972225133438927
37701,27,135535,135540,8,9,2161,394,43,7.0,0.8979178206761399
283304,312,17507,17510,218,198,983,190,23,7.0,0.8816696613244259
314854,348,170178,170181,227,226,2383,516,41,7.0,0.4615167349457846
541726,563,152639,152647,387,388,1752,357,43,7.0,0.4438264341470948
255813,272,170680,170686,212,213,1444,330,41,7.0,0.5858748306458231
444541,474,176184,176194,312,293,611,198,24,8.0,1.0306249533555365
45502,34,86928,86938,9,10,6723,1315,66,7.0,0.8979178206761399
18729,15,11410,11412,6,7,6148,1131,59,7.0,0.5426091782944411
386267,420,99863,99873,272,252,3139,673,55,7.0,1.1940024538182468
62295,45,180034,180038,11,12,1112,253,26,7.0,0.4773074013808554
84520,77,33007,33011,29,9,358,94,20,6.0,0.8979178206761399
468778,488,191830,191839,316,317,488,98,15,7.0,0.5899983588744228
333901,371,138843,138846,232,212,3225,743,49,7.0,1.0962254186468878
570812,581,164151,164153,393,392,4930,869,44,7.0,0.42516877339884
370475,408,66024,66033,252,232,1319,281,32,7.0,1.1940024538182468
471015,491,187388,187396,317,316,2220,413,48,7.0,0.5899983588744228
554478,572,195175,195185,389,390,7154,1413,89,7.0,0.7425888616027709
472686,494,104774,104778,318,317,2361,405,53,7.0,0.5899983588744228
478958,503,66157,66162,326,346,2223,405,41,7.0,0.389921676410541
386955,420,143955,143961,272,252,3139,673,55,7.0,1.1940024538182468
111943,115,43232,43239,52,32,1615,285,39,7.0,0.5689117131441633
321913,354,197321,197324,229,230,3135,730,39,7.0,0.6928147497270761
406139,439,111499,111503,292,312,3429,611,67,7.0,1.1119155647980608
476979,498,152870,152879,321,341,1461,285,33,7.0,0.54501111574303
327725,359,168132,168141,230,229,3372,705,51,7.0,0.6928147497270761
116047,120,22761,22766,53,33,2430,508,57,7.0,0.6145816993069612
228653,237,85124,85128,206,207,2772,530,75,7.0,1.3972225133438927
526842,554,51619,51629,383,384,2855,525,32,7.0,0.4182303580580847
309861,343,196321,196330,226,227,2314,483,33,6.0,0.4615167349457846
40337,33,80074,80082,9,8,2461,466,59,7.0,0.8979178206761399
446498,475,55572,55582,312,313,6951,1469,79,7.0,1.0310349539355537
437461,469,141563,141570,306,326,1496,269,35,7.0,0.4805973720292605
137999,143,130031,130034,87,86,3397,685,43,7.0,1.1216278354671452
380829,416,100786,100789,261,241,2801,699,44,7.0,1.1119894608452026
352530,389,119559,119568,235,215,3043,744,48,7.0,0.7237432083932548
51847,39,63027,63037,10,9,7588,1341,80,7.0,0.8979178206761399
566371,579,178848,178858,392,393,4751,1009,35,7.0,0.42516877339884
457308,479,62899,62902,313,312,6124,1172,62,7.0,1.0310349539355537
96989,103,182320,182328,46,26,1130,205,23,7.0,1.1664980998843535
449203,475,131973,131981,312,313,6951,1469,79,7.0,1.0310349539355537
201199,204,30854,30864,186,206,1269,272,37,7.0,1.2843709165327069
29622,20,120106,120115,7,6,5706,1096,56,7.0,0.5426091782944411
121991,126,80269,80278,54,53,2150,349,51,7.0,0.6145816993069612
420524,451,184614,184623,301,300,2318,558,28,7.0,0.752293892421816
3252,2,112274,112283,3,4,5792,1015,65,7.0,0.5708371775563242
546948,571,123058,123064,389,388,1306,215,26,7.0,0.7088659022355741
12980,5,192383,192389,4,5,2574,462,51,7.0,0.5708371775563242
201591,204,123677,123682,186,206,1269,272,37,7.0,1.2843709165327069
445174,475,34530,34536,312,313,6951,1469,79,7.0,1.0310349539355537
115649,119,181557,181560,53,32,741,196,39,8.0,0.6145816993069612
245577,259,109881,109884,209,210,2324,461,60,7.0,1.2040851850136032
479163,503,76500,76502,326,346,2223,405,41,7.0,0.389921676410541
64124,51,21314,21317,12,11,1680,303,46,7.0,0.4773074013808554
369362,405,103898,103908,241,261,2498,461,43,7.0,1.1119894608452026
66792,52,56631,56636,12,13,4827,970,38,7.0,0.4343780295618495
362179,397,125359,125368,236,235,4148,791,77,7.0,0.7237432083932548
324637,358,144915,144918,230,210,1602,410,41,6.0,0.6928147497270761
194972,199,106234,106240,178,198,3781,724,66,7.0,0.6242252993529385
87443,88,63003,63010,32,11,782,228,45,8.0,0.5472985106568845
87267,88,23017,23024,32,11,782,228,45,8.0,0.5472985106568845
557062,575,94057,94063,390,389,5780,1058,60,7.0,0.7425888616027709
370661,408,77497,77500,252,232,1319,281,32,7.0,1.1940024538182468
251718,265,182994,183002,210,209,1293,300,37,6.0,1.2040851850136032
385724,420,52553,52559,272,252,3139,673,55,7.0,1.1940024538182468
141493,145,174316,174321,87,107,2191,480,55,7.0,0.9820359200257924
472061,494,34428,34433,318,317,2361,405,53,7.0,0.5899983588744228
2082,2,77112,77121,3,4,5792,1015,65,7.0,0.5708371775563242
107900,111,152107,152112,47,46,5678,1122,50,7.0,1.1664980998843535
562967,579,20869,20879,392,393,4751,1009,35,7.0,0.42516877339884
150172,157,167071,167081,107,127,1206,252,31,7.0,1.181694780615308
528286,554,153010,153016,383,384,2855,525,32,7.0,0.4182303580580847
443431,473,143934,143936,312,292,2905,704,68,7.0,1.1119155647980608
520966,544,142209,142217,372,352,3304,604,64,7.0,0.8635553308620566
435458,468,78555,78560,306,307,3461,702,28,7.0,0.4805973720292605
113945,117,82125,82129,52,53,1727,391,35,7.0,0.6145816993069612
147144,154,23804,23808,107,87,1384,259,32,6.0,0.9820359200257924
470585,491,161475,161485,317,316,2220,413,48,7.0,0.5899983588744228
105407,111,73552,73562,47,46,5678,1122,50,7.0,1.1664980998843535
248710,261,159177,159185,209,229,2724,563,46,6.0,1.2040851850136032
67551,52,117112,117116,12,13,4827,970,38,7.0,0.4343780295618495
11374,5,76599,76606,4,5,2574,462,51,7.0,0.5708371775563242
25756,20,8619,8623,7,6,5706,1096,56,7.0,0.5426091782944411
158337,165,145415,145424,123,124,3504,645,57,7.0,0.6901232461389545
549639,572,73682,73692,389,390,7154,1413,89,7.0,0.7425888616027709
406222,439,118546,118547,292,312,3429,611,67,7.0,1.1119155647980608
490914,516,3143,3153,341,340,2335,564,34,7.0,0.4920301440106474
231590,240,93220,93221,206,226,2044,488,38,6.0,1.067174264901552
68659,52,162943,162952,12,13,4827,970,38,7.0,0.4343780295618495
402070,436,64950,64956,292,272,1562,290,33,7.0,1.1119155647980608
497268,521,48375,48384,347,326,494,139,17,8.0,0.4416835907527695
525710,550,151591,151596,381,361,1326,263,39,6.0,0.3811421748763997
131274,138,124952,124960,86,87,3356,735,46,7.0,1.1216278354671452
275205,297,51825,51831,215,236,863,254,36,8.0,0.6704601283040799
393245,423,32620,32624,272,293,425,118,22,8.0,0.680761705411858
311746,346,47439,47448,227,207,1789,455,46,6.0,1.3972225133438927
128997,133,149167,149169,67,87,1336,265,36,7.0,0.9820359200257924
250136,262,139578,139580,209,230,1019,291,39,8.0,1.2040851850136032
127359,131,159687,159697,67,47,1054,186,24,7.0,0.658386063454484
84621,77,81777,81782,29,9,358,94,20,6.0,0.8979178206761399
246817,261,29628,29635,209,229,2724,563,46,6.0,1.2040851850136032
353275,389,143256,143259,235,215,3043,744,48,7.0,0.7237432083932548
216185,218,106114,106119,203,223,1634,339,35,6.0,0.4482084322085275
40043,33,43271,43279,9,8,2461,466,59,7.0,0.8979178206761399
372085,410,11233,11243,252,272,4224,748,64,7.0,1.1940024538182468
400713,433,36853,36862,281,301,1237,248,29,7.0,0.934839852702454
251273,265,123769,123771,210,209,1293,300,37,6.0,1.2040851850136032
434366,468,37958,37963,306,307,3461,702,28,7.0,0.4805973720292605
293283,324,112439,112449,222,223,666,129,16,7.0,0.9050989791035348
552365,572,151283,151292,389,390,7154,1413,89,7.0,0.7425888616027709
148089,154,143608,143616,107,87,1384,259,32,6.0,0.9820359200257924
